documentid,property,value
2168177,医疗费,2401
2168368,利息,1429.98
2168368,滞纳金,560.34
2168378,利息,2648.25
2168378,滞纳金,575.98
2168388,利息,1325.71
2168388,滞纳金,286.81
2168398,利息,607.68
2168398,滞纳金,447.33
2168404,利息,1817.36
2168404,滞纳金,449.05
2174436,衣物损失,98797
2174436,营养费,15371.50
2174505,借款,150000
2174505,借款,150000
2176958,借款,60000
2183278,医疗费,25067.92
2183278,误工费,10271.5
2183278,护理费,10640
2183278,交通费,265
2183278,住院伙食补助费,3420
2183278,住院伙食补助费,3420
2183278,残疾赔偿金,82172
2183278,精神损害抚慰金,6000
2183693,医疗费,4498.4
2183989,垫付款,30120.33
2185413,垫付款,89582
2185974,借款,150000
2186344,借款,600000
2186344,利息,300000
2186714,各项损失,206462.8
2186800,借款,220000
2186800,利息,11000
2188744,借款,39500
2188744,利息,788
2189325,借款,350000
2189325,利息,20600
2190727,利息,1338
2190786,借款,700000
2190869,垫付款,46969.43
2190869,违约金,7042.08
2191052,垫付款,128.83
2191211,工资,328888.89
2191211,经济补偿金,33333
2191944,垫付款,3405
2192918,垫付款,2000
2192989,交通费,5544.5
2193211,垫付款,50458.3
2193905,垫付款,1426.1
2194072,律师费,56978
2194111,律师费,56978
2194348,医疗费,14244.23
2194348,误工费,8012.4
2194348,护理费,2116.8
2194348,残疾赔偿金,51510
2194348,住院伙食补助费,870
2194348,交通费,500
2194348,精神损害抚慰金,1000
2194348,鉴定费,1900
2194348,鉴定费,1900
2194468,医疗费,44808.42
2194468,误工费,10535.4
2194468,护理费,3746.4
2194468,残疾赔偿金,16684
2194468,住院伙食补助费,153
2194468,交通费,800
2194468,精神损害抚慰金,1000
2194468,鉴定费,2900
2194468,鉴定费,2900
2194484,垫付款,33296.55
2194885,医疗费,20333.8
2194885,护理费,2809.8
2194885,交通费,370
2194885,残疾赔偿金,54700.8
2194885,误工费,7492.8
2194885,住院伙食补助费,1110
2194885,精神损害抚慰金,1000
2194885,鉴定费,1900
2194943,医疗费,19101.5
2194943,护理费,1716.88
2194943,交通费,300
2194943,残疾赔偿金,16684
2194943,误工费,7023.6
2194943,精神损害抚慰金,1000
2194943,鉴定费,2000
2194993,医疗费,31443
2194993,护理费,2341.2
2194993,交通费,410
2194993,残疾赔偿金,145868.8
2194993,误工费,9760
2194993,车损,2000
2194993,住院伙食补助费,1230
2194993,车损,2000
2194993,剩余损失,73553
2194993,鉴定费,1900
2194993,车损,2000
2195627,医疗费,10000
2195627,误工费,9900
2195627,护理费,6000
2195627,残疾赔偿金,45160
2195627,交通费,500
2195627,精神抚慰金,3000
2195627,医疗费,34739.46
2195627,住院伙食补助费,2010
2195627,住院伙食补助费,2010
2195627,鉴定费,1000
2195937,医疗费,14825.44
2195937,误工费,10578
2195937,护理费,5422
2195937,残疾赔偿金,38884
2195937,住院伙食补助费,720
2195937,交通费,300
2195937,精神损害抚慰金,1000
2195937,鉴定费,570
2195937,鉴定费,1330
2196553,鉴定费,38381.67
2197159,垫付款,26900
2197159,垫付款,11508.66
2197699,垫付款,11688.88
2197812,垫付款,74360.7
2197826,伤残补助金,15750
2197826,工伤医疗补助金,21086.02
2197826,一次性伤残就业补助金,8465
2197826,鉴定费,280
2202130,工资,42000
2202130,利息,5670
2202160,借款,390000
2202160,利息,250000
2203669,借款,50000
2203669,利息,24000
2203727,借款,500000
2203727,利息,234600
2210088,医疗费,15400
2210088,护理费,217800
2210088,医疗费,78089.08
2210088,住院伙食补助费,2460
2210088,住院伙食补助费,2460
2210088,护理费,90600
2210088,交通费,2940
2210088,住宿费,350
2210088,残疾赔偿金,113618.86
2210088,残疾辅助器具费,1000
2210088,精神抚慰金,22200
2210088,误工费,11036.52
2210110,借款,330000
2210110,利息,1902.27
2210110,罚息,21142.52
2210110,债权费用,22000
2213446,工资,55000
2213446,经济补偿,10000
2213446,工资,1250
2217337,借款,45000
2217337,利息,6000
2218132,各项损失,456321
2218132,垫付款,24000
2219682,各项损失,13900
2219682,各项损失,73782
2219733,利息,82188
2227188,医疗费,784
2227188,误工费,554
2227188,交通费,500
2227188,住宿费,200
2227188,车损,8460
2229140,借款,2000000
2229337,医疗费,55297.64
2229337,住院伙食补助费,720
2229337,营养费,1350
2229337,护理费,7200
2229337,误工费,18471.50
2229337,残疾赔偿金,65076
2229337,精神损害抚慰金,5000
2229337,交通费,500
2229337,车辆损失,860
2229511,借款,88000
2229625,部分损失,38306.48
2229625,部分损失,4400
2229804,借款,520000
2230696,护理费,1900
2230696,误工费,10900
2230696,交通费,200
2230696,营养费,10000
2231515,借款,100000
2231515,利息,8.496
2231521,借款,48400
2231521,利息,8.34
2231532,借款,8500
2231532,利息,10.15
2231547,借款,20000
2231547,利息,9.912
2231954,违约金,45000
2232218,医疗费,116319.74
2232218,住院伙食补助费,3150
2232218,营养费,3600
2232218,精神损害抚慰金,12600
2232218,护理费,15000
2232218,误工费,9898
2232218,残疾赔偿金,197400
2232218,交通费,800
2232218,死亡伤残赔偿,125698
2232245,借款,19009.87
2232245,利息,11000
2232245,利息,11.22
2232245,利息,8.505
2232245,利息,8.505
2232677,车辆损失,2000
2232677,车辆损失,6048
2232677,鉴定费,1000
2232677,误工损失,2150
2232821,护理费,2100
2232821,误工费,13399.99
2232821,交通费,190
2232821,营养费,10000
2232821,营养费,4221.73
2232952,医疗费,2030.44
2232952,住院伙食补助费,180
2232952,营养费,4980
2232952,护理费,600
2232952,误工费,6175.2
2232952,交通费,200
2233781,利息,228210
2234676,借款,56962.12
2234676,利息,12014.88
2237559,借款,30000
2237564,借款,20000
2237579,借款,60000
2237830,经济补偿金,12488
2237830,工资,5582
2237989,部分损失,7199.45
2237989,部分损失,5100
2237989,部分损失,5100
2237989,部分损失,7199.45
2238093,利息损失,4818
2238449,借款,93896.25
2238449,借款,97000
2238509,借款,144140.48
2238509,借款,39707.23
2239370,事故损失,511
2239370,事故损失,219
2239370,医疗费,2145
2239562,残疾赔偿金,27740
2239562,误工费,12000
2239562,护理费,1014.60
2239562,精神抚慰金,1000
2239562,残疾赔偿金,27740
2239562,误工费,15667.45
2239562,护理费,1014.60
2239562,车损,2540
2239562,精神抚慰金,1000
2239562,鉴定费,3040
2239562,车损,2110
2241475,事故损失,33386
2241475,鉴定费,1520
2241773,医疗费,8707.04
2241773,误工费,10000
2241773,护理费,1725
2241773,交通费,100
2241773,医疗费,10290.01
2241773,残疾赔偿金,18892
2241773,误工费,15000
2241773,护理费,1725
2241773,交通费,100
2241773,精神损害抚慰金,1000
2241773,车损,1325
2241773,精神损害抚慰金,1000
2241860,借款,200000
2241882,事故损失,81646.73
2241882,事故损失,1635
2241882,事故损失,1635
2241882,医疗费,1982.82
2242025,借款,789793.3
2242183,借款,560448
2242363,工资,10173.04
2242363,经济补偿金,4309.18
2242422,医疗费用,41559.37
2242859,医疗费,59369.5
2242859,营养费,1800
2242859,护理费,7065
2242859,残疾赔偿金,106837.2
2242859,精神损害抚慰金,8000
2243033,部分损失,136869.24
2243033,部分损失,666518.2
2243039,借款,525000
2243739,借款,440000
2243739,违约金,50000
2243739,借款,440000
2243795,工资,1800
2243795,经济补偿金,740
2243960,热力供应费用,5195.27
2244867,各项损失,211655.1
2245317,借款,4910000
2245535,工资,800
2245535,经济补偿金,740
2245651,借款,1300000
2245651,利息,11715
2245651,借款,800000
2245651,利息,7250
2245651,借款,500000
2245651,利息,4465
2245823,工资,2349.76
2246270,工资,2500
2246270,经济补偿金,1250
2246319,各项损失,349161.45
2246741,经济补偿金,7200
2246741,工资,27000
2246946,医疗费,1448
2246946,营养费,720
2246946,护理费,1650
2246946,误工费,2965
2246946,交通费,300
2246946,车损,800
2247110,租金,3380
2247182,工资,2300
2247182,经济补偿金,1150
2247794,借款,200000
2247794,罚息,37690.43
2247794,律师费,8100
2248350,逾期付款利息,21894
2248566,住院伙食补助费,10000
2248566,残疾赔偿金,25488
2248566,误工费,8400
2248566,护理费,444.15
2248566,精神损害抚慰金,2000
2248930,借款,446953.57
2248930,罚息,8995.33
2248991,各项损失,12691.6
2249458,借款,150000
2249458,利息,25707.04
2249518,律师费,21617
2249518,违约金,252000
2249664,租金,15000
2249664,违约金,2000
2250074,工资,1594.2
2250148,借款,100000
2250158,借款,180000
2250669,医疗费,274.3
2250669,住院伙食补助费,684
2250669,营养费,1350
2250669,护理费,3800
2250669,误工费,3960
2250669,交通费,400
2250832,车损,39527
2250832,鉴定费,800
2251124,医疗费,37312.5
2251124,住院伙食补助费,216
2251124,营养费,720
2251124,护理费,4620
2251124,误工费,10692
2251124,残疾赔偿金,214504.95
2251166,医疗费,9252.63
2251166,营养费,360
2251166,护理费,810
2251166,误工费,4809.09
2251166,交通费,125
2251166,车损,1455
2251166,拖车费,150
2251595,医疗费,6565.13
2251601,借款,65000
2251601,借款,65000
2251601,借款,15000
2251601,借款,65000
2251601,借款,10000
2251601,借款,10000
2251601,借款,10000
2251601,借款,10000
2251601,借款,10000
2251607,精神损害抚慰金,12000
2255849,借款,150000
2256019,医疗费,10000
2256019,其余损失,25606.82
2256709,借款,5000
2256709,借款,5000
2258166,借款,34500
2259759,借款,110000
2259927,借款,500000
2259927,借款,500000
2260346,货款,282256.64
2261698,货款,22360
2261698,违约金,8857
2261698,违约金,3366
2262911,机动车交通事故责任强制保险,122000
2262912,借款,97000
2262912,利息,16950
2262917,机动车交通事故责任强制保险,120000
2269905,借款,50000
2269905,利息,9750
2274374,借款,70000
2274452,借款,150000
2274452,利息,79500
2277561,借款,1700000
2277796,各项损失,28220.87
2279048,借款,407000
2279048,利息,58000
2279048,借款,407000
2279474,货款,128008
2280327,借款,3691.83
2280327,利息,1693.17
2280327,滞纳金,432.97
2281786,借款,322000
2281786,利息,73600
2281786,借款,395600
2282332,借款,90000
2282332,利息,23616
2282740,借款,100000
2282740,利息,35100
2282740,利息,135100
2283011,违约金,24000
2283790,借款,281887
2283790,律师费,19500
2283795,借款,3260206.77
2284383,借款,40000
2284383,利息,50757.49
2285237,各项损失,105552.96
2285237,各项损失,17924.84
2286342,借款,140000
2286342,利息,68000
2287262,借款,173933.80
2287262,罚息,4856.68
2287424,借款,34000
2287424,利息,8501.24
2287424,借款,34000
2287467,借款,14496.34
2287467,罚息,6164.39
2287467,滞纳金,6827.76
2287467,借款,14496.34
2287939,借款,110000
2287939,利息,23882.23
2288734,借款,294900
2288734,利息,86000
2290452,借款,150000
2290452,借款,150000
2290887,借款,480000
2290887,利息,153600
2290910,借款,100000
2290910,利息,10000
2291478,借款,500000
2292069,借款,2400000
2292239,各项损失,274936
2295070,医疗费,6230
2295070,鉴定费,280
2295070,伤残补助金,39000
2295070,一次性伤残就业补助金,40248
2297702,医疗费,4361.6
2297705,医疗费,4361.6
2299022,医疗费用,10000
2299057,律师费用,14483
2303356,死亡伤残赔偿,110000
2303356,残疾赔偿金,90000
2303356,精神损害抚慰金,20000
2303356,医疗费,269.10
2303356,营养费,510
2303356,住院伙食补助费,850
2303356,残疾赔偿金,30906.84
2303356,误工费,15334.90
2303356,护理费,1360
2303356,交通费,800
2303356,鉴定费,2500
2303356,住宿费,2550
2304609,鉴定费,3141.8
2304615,停运损失,16000
2304620,医疗费用,365.48
2304620,鉴定费,713.1
2304748,借款,50000
2306460,误工费,13664.00
2306460,住院伙食补助费,2500.00
2306460,营养费,1000.00
2306460,营养费,1000.00
2306460,伤残赔偿金,18204.00
2306460,精神损害抚慰金,5000.00
2306460,鉴定费,800.00
2306460,精神损害抚慰金,5000.00
2306460,护理费,8280.00
2306460,精神损害抚慰金,5000.00
2306460,医疗费,25378.35
2306460,护理费,8280.00
2306460,精神损害抚慰金,5000.00
2308027,借款,340000
2308320,工资,4568.96
2308743,医疗费用,10000
2308743,残疾赔偿金,82870
2308743,医疗费,2768.29
2312041,借款,4000000
2313810,蒸汽费用,1889941.00
2315942,住院伙食补助费,3950
2315942,医疗费,10000
2315942,护理费,3920
2315942,误工费,10131
2315942,交通费,300
2315942,车辆损失,2000
2315942,住院伙食补助费,10355.48
2315942,车辆损失,2000
2319260,借款,105000
2319260,利息,28924.46
2319260,借款,105000
2319271,借款,45000
2319271,利息,15312.24
2319271,借款,45000
2319299,借款,200000
2319299,利息,36986
2319299,借款,200000
2321143,营养费,14602.18
2321143,精神损害抚慰金,177347
2321462,借款,420000
2321462,借款,420000
2321522,借款,544000
2321522,借款,504000
2321884,医疗费,14303.05
2321884,伙食补助费,1150.00
2321884,护理费,1380.00
2321884,误工费,1895.16
2321884,交通费,50.00
2324372,货款,6175000
2326778,交通费,50404.3
2326778,医疗费,31223.4
2326778,鉴定费,1300
2326778,鉴定费,3000
2326778,鉴定费,14080.9
2328788,违约金,7166.67
2328788,租金,4947.6
2328788,违约金,43000.02
2328788,租金,4947.6
2328928,医疗费,38453
2329274,借款,170000
2329274,利息,29780
2332157,车辆损失,2000
2332157,车辆损失,2000
2332157,车辆损失,4500
2332157,车辆损失,4500
2332157,鉴定费,150
2332157,鉴定费,150
2332244,租金,640000
2332292,医疗费,5105.55
2332292,住院伙食补助费,390
2332292,交通费,175
2332292,护理费,700
2332292,误工费,1400
2332292,医疗费,5105.55
2332292,住院伙食补助费,390
2332292,交通费,175
2332292,护理费,700
2332292,误工费,1400
2332292,医疗费,6500
2332323,各项损失,122000
2332333,医疗费,10000
2332333,交通费,300
2332333,护理费,2143.60
2332333,车辆损失,900
2332333,医疗费,6052.10
2332333,住院伙食补助费,450
2332333,医疗费,10000
2332356,车辆损失,37368
2332595,借款,20000.00
2332595,利息,8000.00
2332610,医疗费,1008.36
2332610,住院伙食补助费,100.00
2332610,护理费,120.00
2332610,误工费,103.94
2332610,交通费,50.00
2333269,医疗费,854.34
2333269,住院伙食补助费,50.00
2333269,护理费,60.00
2333269,误工费,37.43
2333269,鉴定费,400.00
2333269,交通费,200.00
2334161,医疗费,2713.10
2334161,误工费,4153.80
2334161,护理费,77.60
2334424,医疗费,6198.31
2334424,住院伙食补助费,450.00
2334424,误工费,146.88
2334424,护理费,540
2335080,借款,450000
2335085,医疗费,1605.50
2335085,交通费,220.50
2335085,残疾赔偿金,40356
2335427,借款,27000
2335427,利息,45360
2335427,借款,25089
2335427,利息,42150
2335599,鉴定费,2000
2337220,护理费,4050
2337220,交通费,320
2337220,伤残赔偿金,45584
2337220,鉴定费,700
2337220,营养费,360
2337220,休学损失,3960
2337270,借款,150000
2340878,医疗费,3737.42
2340878,误工费,800.00
2340878,交通费,100.00
2340878,垫付款,1808.46
2342870,医疗费,5000
2342870,误工费,2860.53
2342870,护理费,2009.36
2342870,车损,2000
2342870,交通费,600
2342870,医疗费,55824.76
2342870,住院伙食补助费,690.5
2350007,营养费,24516.87
2350007,医疗费,936.32
2350007,医疗费,1802.54
2350007,误工费,13200.00
2350007,护理费,11503.31
2350007,交通费,700
2350007,医疗费用,15521.74
2350007,医疗费,592.79
2350007,医疗费,1141.20
2350046,医疗费,10000.00
2350046,医疗费,16436.01
2350046,交通费,300.00
2350046,医疗费,16436.01
2350046,交通费,300.00
2351270,医疗费,5614.11
2351270,护理费,1800.00
2351270,住院伙食补助费,1500.00
2351270,误工费,3000.00
2351270,交通费,600.00
2351270,误工费,3000.00
2351767,医疗费,10000
2351767,伤残赔偿金,18892
2351767,护理费,1128.98
2351767,误工费,3519.61
2351767,交通费,600
2351767,医疗费,64705.62
2351767,伙食补助费,480
2351767,鉴定费,700
2353048,医疗费,5614.11
2353048,护理费,1800.00
2353048,住院伙食补助费,1500.00
2353048,误工费,3000.00
2353048,交通费,600.00
2353048,误工费,3000.00
2354594,借款,150000
2354822,医疗费,4500
2354822,医疗费,5000
2354822,医疗费,67084
2354822,各项损失,48619.41
2354822,伙食补助费,144
2354822,医疗费,110970.50
2354822,各项损失,515116.45
2354822,伙食补助费,200
2354822,医疗费,67084
2354822,各项损失,48619.41
2354822,伙食补助费,144
2354822,鉴定费,2800
2354822,医疗费,110970.50
2354822,各项损失,515116.45
2354822,鉴定费,2800
2358463,医疗费,1969.50
2358585,营养费,1454.15
2365821,鉴定费,800.00
2365821,鉴定费,560.00
2366101,医疗费,10000
2366101,伤残赔偿金,110000
2366101,车辆损失,1840
2367351,借款,680.00
2370247,住院伙食补助费,3800.00
2370247,住院伙食补助费,3800.00
2370247,误工费,4860.00
2370247,交通费,500.00
2370247,住院伙食补助费,3800.00
2370247,医疗费,8000.00
2371217,利息,18834.49
2373551,借款,50000
2374627,医疗费,1182.00
2374627,住院伙食补助费,350.00
2374627,护理费,420.00
2374627,误工费,1123.20
2374627,交通费,200.00
