documentid,property,value
2328788,违约金,7166.67
2328788,租金,4947.6
2328788,租金,12114.27
2328788,违约金,43000.02
2328788,租金,4947.6
2328788,租金,47947.62
2328928,医疗费,38453
2328928,医疗费,315620
2329274,借款,170000
2329274,利息,29780
2329274,利息,199780
2332157,车辆损失,2000
2332157,车辆损失,2000
2332157,车辆损失,4500
2332157,车辆损失,135
2332157,车辆损失,4635
2332157,车辆损失,4500
2332157,车辆损失,135
2332157,鉴定费,150
2332157,鉴定费,60
2332157,鉴定费,4845
2332157,鉴定费,150
2332157,鉴定费,60
2332157,鉴定费,210
2332196,医疗费,10000
2332196,伤残赔偿金,56528
2332196,误工费,7898.43
2332196,护理费,2940
2332196,交通费,600
2332196,商业三者险,43988.25
2332201,医疗费,10000
2332201,伤残赔偿金,110000
2332201,车辆损失,2000
2332201,商业三者险,13540.59
2332244,租金,640000
2332244,租金,77845.50
2332280,医疗费,5753.10
2332280,伤残赔偿金,40231.98
2332280,商业三者险,42965.34
2332280,误工费,13393
2332280,护理费,232.77
2332280,住院伙食补助费,240
2332280,伤残赔偿金,129352.02
2332280,伤残赔偿金,143217.79
2332292,医疗费,5105.55
2332292,住院伙食补助费,390
2332292,交通费,175
2332292,护理费,700
2332292,误工费,1400
2332292,误工费,7770.55
2332292,医疗费,5105.55
2332292,住院伙食补助费,390
2332292,交通费,175
2332292,护理费,700
2332292,误工费,1400
2332292,误工费,7770.55
2332292,医疗费,6500
2332323,医疗费,10000
2332323,精神损害抚慰金,5000
2332323,丧葬费,23193
2332323,死亡赔偿金,81807
2332323,车辆损失,2000
2332323,第三者责任险,265922.50
2332328,医疗费,10000
2332328,伤残赔偿金,56528
2332328,误工费,8285.61
2332328,护理费,1316.40
2332328,交通费,300
2332328,交通费,140
2332328,商业三者险,25960.43
2332333,医疗费,10000
2332333,医疗费,30
2332333,交通费,300
2332333,护理费,2143.60
2332333,车辆损失,900
2332333,车辆损失,13373.60
2332333,医疗费,6052.10
2332333,医疗费,140
2332333,住院伙食补助费,450
2332333,住院伙食补助费,6642.10
2332356,车辆损失,37368
2332356,车辆损失,13632
2332595,借款,20000.00
2332595,利息,8000.00
2332595,利息,28000.00
2332610,医疗费,1008.36
2332610,住院伙食补助费,100.00
2332610,护理费,120.00
2332610,误工费,103.94
2332610,交通费,50.00
2332610,交通费,1382.30
2332610,交通费,1105.84
2333269,医疗费,854.34
2333269,住院伙食补助费,50.00
2333269,护理费,60.00
2333269,误工费,37.43
2333269,鉴定费,400.00
2333269,交通费,200.00
2333269,交通费,1601.77
2334161,医疗费,2713.10
2334161,误工费,4153.80
2334161,护理费,77.60
2334161,交通费,52
2334161,伤残赔偿金,24943.90
2334161,伤残赔偿金,14966.34
2334424,医疗费,6198.31
2334424,住院伙食补助费,450.00
2334424,误工费,146.88
2334424,护理费,540
2334424,护理费,7335.19
2335080,借款,450000
2335080,借款,200000
2335085,医疗费,1605.50
2335085,交通费,220.50
2335085,残疾赔偿金,40356
2335085,残疾赔偿金,42182
2335085,残疾赔偿金,29527.4
2335427,借款,27000
2335427,利息,45360
2335427,利息,72360
2335427,借款,25089
2335427,利息,42150
2335427,利息,67239
2335599,医疗费,10000
2335599,残疾赔偿金,107300
2335599,精神损害抚慰金,2700
2335599,商业三者险,60437.16
2335599,医疗费,47688.87
2335599,误工费,8198.30
2335599,护理费,3145.11
2335599,交通费,1696
2335599,住院伙食补助费,990
2335599,残疾赔偿金,137447.92
2335599,残疾赔偿金,18411.12
2335599,鉴定费,2000
2335599,鉴定费,201457.20
2335599,医疗费,1000
2335599,残疾赔偿金,10700
2335599,精神损害抚慰金,300
2335609,死亡赔偿金,215000
2335609,精神损害抚慰金,5000
2335609,交通费,500
2335609,丧葬费,24335
2335609,死亡赔偿金,607771
2335609,死亡赔偿金,307671
2337220,护理费,4050
2337220,交通费,320
2337220,伤残赔偿金,45584
2337220,鉴定费,700
2337220,营养费,360
2337220,休学损失,3960
2337220,休学损失,54974
2337270,借款,150000
2337270,借款,50000
2340878,医疗费,3737.42
2340878,误工费,800.00
2340878,误工费,16
2340878,误工费,50.00
2340878,护理费,639.00
2340878,护理费,71.00
2340878,住院伙食补助费,450.00
2340878,误工费,50.00
2340878,营养费,180.00
2340878,营养费,20.00
2340878,交通费,100.00
2340878,交通费,5906.42
2340878,垫付款,1808.46
2342785,利息,500.00
2342870,医疗费,5000
2342870,误工费,2860.53
2342870,护理费,2009.36
2342870,车损,2000
2342870,交通费,600
2342870,交通费,12469.89
2342870,医疗费,55824.76
2342870,住院伙食补助费,690.5
2342870,车损,70
2342870,车损,30
2342870,车损,56615.26
2350007,营养费,24516.87
2350007,医疗费,936.32
2350007,医疗费,1802.54
2350007,误工费,13200.00
2350007,护理费,11503.31
2350007,交通费,700
2350007,交通费,35403.31
2350007,医疗费用,15521.74
2350007,医疗费,592.79
2350007,医疗费,1141.20
2350007,医疗费,17255.73
2350007,医疗费,52659.04
2350046,医疗费,10000.00
2350046,医疗费,16436.01
2350046,医疗费,26436.01
2350046,医疗费,10000.00
2350046,误工费,4000.00
2350046,误工费,50.00
2350046,误工费,80
2350046,护理费,1500.00
2350046,护理费,60.00
2350046,护理费,25
2350046,住院伙食补助费,1250.00
2350046,误工费,50.00
2350046,护理费,25
2350046,营养费,500.00
2350046,营养费,20.00
2350046,护理费,25
2350046,交通费,300.00
2350046,交通费,23986.01
2350046,交通费,11993.01
2350046,医疗费,16436.01
2350046,医疗费,26436.01
2350046,医疗费,10000.00
2350046,误工费,4000.00
2350046,误工费,50.00
2350046,误工费,80
2350046,护理费,1500.00
2350046,护理费,60.00
2350046,护理费,25
2350046,住院伙食补助费,1250.00
2350046,误工费,50.00
2350046,护理费,25
2350046,营养费,500.00
2350046,营养费,20.00
2350046,护理费,25
2350046,交通费,300.00
2350046,交通费,23986.01
2350046,交通费,11993.01
2351270,医疗费,5614.11
2351270,护理费,1800.00
2351270,住院伙食补助费,1500.00
2351270,误工费,3000.00
2351270,交通费,600.00
2351270,误工费,3000.00
2351270,精神损害抚慰金,15514.11
2351767,医疗费,10000
2351767,伤残赔偿金,18892
2351767,护理费,1128.98
2351767,误工费,3519.61
2351767,交通费,600
2351767,交通费,34140.59
2351767,医疗费,64705.62
2351767,伙食补助费,480
2351767,鉴定费,700
2351767,鉴定费,65885.62
2353048,医疗费,5614.11
2353048,护理费,1800.00
2353048,住院伙食补助费,1500.00
2353048,误工费,3000.00
2353048,交通费,600.00
2353048,误工费,3000.00
2353048,精神损害抚慰金,15514.11
2354594,借款,150000
2354594,利息,8.512
2354594,利息,23876.16
2354822,医疗费,4500
2354822,精神抚慰金,9486.95
2354822,精神抚慰金,13986.95
2354822,医疗费,5000
2354822,交通费,100513.05
2354822,交通费,105513.05
2354822,医疗费,67084
2354822,伤残赔偿金,48619.41
2354822,伙食补助费,144
2354822,伙食补助费,115847.41
2354822,伙食补助费,57923.71
2354822,医疗费,110970.50
2354822,医疗费,515116.45
2354822,伙食补助费,200
2354822,伙食补助费,626286.95
2354822,伙食补助费,313143.48
2354822,医疗费,67084
2354822,伤残赔偿金,48619.41
2354822,伙食补助费,144
2354822,伙食补助费,115847.41
2354822,伙食补助费,57923.71
2354822,鉴定费,2800
2354822,鉴定费,1400
2354822,鉴定费,59323.71
2354822,医疗费,110970.50
2354822,伤残赔偿金,515116.45
2354822,伤残赔偿金,210
2354822,鉴定费,2800
2354822,鉴定费,1400
2358463,医疗费,1969.50
2358463,死亡赔偿金,110000.00
2358463,死亡赔偿金,111969.50
2358585,误工费,8286.52
2358585,营养费,4847.17
2358585,营养费,1454.15
2359498,护理费,1690.00
2360039,鉴定费,2183.62
2360039,鉴定费,8718.79
2360769,车辆损失,66295
2360769,车辆损失,66295
2361503,住宿费,475040
2362106,营养费,10000.00
2362106,交通费,47996.56
2362106,交通费,57996.56
2365238,鉴定费,7102.76
2365238,鉴定费,4971.93
2365821,精神损害抚慰金,25554.92
2365821,营养费,6122.64
2365821,营养费,3642.97
2365821,营养费,6122.64
2365821,营养费,642.88
2365821,鉴定费,800.00
2365821,鉴定费,560.00
2365821,鉴定费,1202.88
2366101,医疗费,10000
2366101,伤残赔偿金,110000
2366101,车辆损失,1840
2366101,车辆损失,121840
2366101,交通费,44936.67
2367302,鉴定费,16304.00
2367328,住院伙食补助费,2860.09
2367328,交通费,2000.00
2367351,营养费,10000.00
2367351,精神损害抚慰金,35358.44
2367351,精神损害抚慰金,45358.44
2367351,鉴定费,2224.10
2367351,借款,680.00
2370247,住院伙食补助费,3800.00
2370247,住院伙食补助费,29326.87
2370247,住院伙食补助费,3800.00
2370247,误工费,4860.00
2370247,交通费,500.00
2370247,交通费,9160.00
2370247,第三者责任险,25526.87
2370247,住院伙食补助费,3800.00
2370247,住院伙食补助费,29326.87
2370247,医疗费,8000.00
2371217,利息,18834.49
2371217,利息,68834.49
2372219,鉴定费,1000
2372219,路产损失,19320
2372219,路产损失,100
2373551,借款,50000
2373551,利息,26000
2374627,医疗费,1182.00
2374627,住院伙食补助费,350.00
2374627,护理费,420.00
2374627,误工费,1123.20
2374627,交通费,200.00
2374627,交通费,3275.20
2374627,鉴定费,225.00
2376631,商业三者险,116447.43
2377036,货款,31282.86
2377036,利息,2033.3
2377036,利息,33316.16
2377096,律师费,4500
2377775,车辆损失,39121
2377775,路产损失,22500
2377775,路产损失,2500
2379154,商业险,43477.50
2379159,医疗费,10000
2379159,医疗费,70010
2379159,商业险,52376.34
2379159,商业险,56876.34
2379159,医保费用,4500
2379159,医保费用,142663.34
2379159,医疗费,1000
2379159,医疗费,7000
2379159,医保费用,4500
2379208,医疗费,10000
2379208,护理费,5164
2379208,残疾赔偿金,21240
2379208,残疾赔偿金,2000
2379208,交通费,200
2379208,医疗费,272.10
2379208,医疗费,10272.10
2379208,医疗费,10000
2379208,住院伙食补助费,390
2379208,住院伙食补助费,1060
2379208,住院伙食补助费,3060
2379208,住院伙食补助费,2000
2379208,鉴定费,1550
2379208,鉴定费,3272.10
2379315,医疗费,673.60
2379315,交通费,200
2379367,医疗费,2415.62
2379367,误工费,407.34
2379367,误工费,10620
2379367,误工费,365
2379367,误工费,14
2379367,护理费,341.44
2379367,伙食补助费,120
2379367,鉴定费,300
2379367,鉴定费,30
2379367,误工费,14
2379367,医疗费,328.22
2379367,误工费,174.58
2379367,误工费,10620
2379367,误工费,365
2379367,误工费,174.58
2379367,误工费,10620
2379367,误工费,365
2379367,伙食补助费,180
2379367,伙食补助费,257.21
2380297,交通费,1500.00
2380297,交通费,5000.00
2380297,护理费,5066.10
2380297,住院伙食补助费,990.00
2380297,精神抚慰金,3000.00
2380297,精神抚慰金,15556.10
2380297,鉴定费,4200.00
2380297,交通费,600.00
2380297,交通费,4800.00
2380343,医疗费,400
2380343,住院伙食补助费,54923
2380343,误工费,10683.03
2380343,护理费,3000
2380343,残疾赔偿金,56528
2380343,交通费,300
2380343,交通费,70466.03
2380343,商业险,9046.52
2380343,交通费,15741.03
2380343,交通费,70466.03
2380343,交通费,54923
2380343,鉴定费,2550
2380343,鉴定费,18291.03
2380524,医疗费,5290.50
2380524,误工费,3169.50
2380524,住院伙食补助费,200
2380524,鉴定费,300
2380542,住院伙食补助费,18723.60
2380542,误工费,75799.50
2380542,护理费,1920.60
2380542,残疾赔偿金,50976
2380542,交通费,400
2380542,商业险,29191.63
2380542,住院伙食补助费,56983.26
2380542,住院伙食补助费,75706.86
2380542,住院伙食补助费,18723.60
2380542,鉴定费,1400
2380542,鉴定费,58383.26
2380661,医疗费,10000
2380661,误工费,18125.96
2380661,护理费,4156.92
2380661,残疾赔偿金,51510
2380661,残疾赔偿金,369.30
2380661,交通费,400
2380661,商业险,28084.51
2380661,医疗费,17004.51
2380661,医疗费,27004.51
2380661,医疗费,10000
2380661,住院伙食补助费,1080
2380661,住院伙食补助费,8000
2380661,鉴定费,2000
2380777,医疗费,6516.19
2380777,住院伙食补助费,700.00
2380777,住院伙食补助费,7216.19
2380777,误工费,4982.37
2380777,护理费,840.00
2380777,交通费,500.00
2380777,交通费,6322.37
2380777,医疗费,6516.19
2380777,住院伙食补助费,700.00
2380777,误工费,4982.37
2380777,护理费,840.00
2380777,交通费,500.00
2380777,交通费,13538.56
2380777,交通费,11338.56
2380777,医疗费,6516.19
2380777,住院伙食补助费,700.00
2380777,误工费,4982.37
2380777,护理费,840.00
2380777,交通费,500.00
2380777,交通费,13538.56
2380777,交通费,11338.56
2380803,借款,32500
2380803,借款,27500
2380803,借款,5000
2381237,医疗费,10000
2381237,误工费,8208.18
2381237,护理费,929.23
2381237,残疾赔偿金,56528
2381237,交通费,300
2381237,医疗费,4308.53
2381237,医疗费,14308.53
2381237,医疗费,10000
2381237,住院伙食补助费,240
2381237,住院伙食补助费,6000
2381237,鉴定费,2400
2381237,鉴定费,12948.53
2381237,鉴定费,9063.97
2381316,医疗费,22474.45
2381316,医疗费,7000
2381316,住院伙食补助费,320
2381316,住院伙食补助费,20
2381316,住院伙食补助费,16
2381316,误工费,2871
2381316,误工费,10620
2381316,误工费,365
2381316,误工费,99
2381316,护理费,928
2381316,误工费,10620
2381316,误工费,365
2381316,住院伙食补助费,16
2381316,伤残赔偿金,21240
2381316,误工费,10620
2381316,鉴定费,1350
2381316,交通费,200
2381316,交通费,39468.42
2381316,医疗费,933
2381316,车辆损失,1380
2381316,鉴定费,300
2381316,鉴定费,784
2382733,医疗费,12099.17
2382733,住院伙食补助费,90
2382733,住院伙食补助费,30
2382733,误工费,182
2382733,误工费,26
2382733,交通费,303
2382733,交通费,50.50
2383390,借款,20000
2383390,借款,40000
2383390,利息,24678
2383390,借款,20000
2383390,借款,40000
2384283,滞纳金,365204
2384894,医疗费,10000
2384894,误工费,14116.00
2384894,误工费,3529
2384894,误工费,30
2384894,护理费,750.50
2384894,护理费,9446
2384894,护理费,365
2384894,残疾赔偿金,51510
2384894,残疾赔偿金,25755
2384894,车辆损失,2000
2384894,交通费,800
2385038,医疗费,10000
2385038,死亡赔偿金,110000
2385453,利息,16263.08
2385453,利息,52263.08
2385717,租金,705172
2385717,租金,54118
2385717,租金,17304
2385717,租金,36814
2385717,租金,54118
2385717,租金,56824
2385717,租金,705172
2386395,借款,100000
2386395,利息,60000
2386843,医疗费,111793.90
2386843,住院伙食补助费,2450.00
2386843,营养费,980.00
2386843,营养费,115223.90
2386843,误工费,26880.00
2386843,护理费,2940.00
2386843,残疾赔偿金,268303.80
2386843,精神损害抚慰金,32000.00
2386843,交通费,2000.00
2386843,交通费,2358.00
2386843,假肢费用,169000.00
2386843,假肢费用,83184.00
2386843,假肢费用,657114.30
2386843,医疗费,111793.90
2386843,住院伙食补助费,2450.00
2386843,营养费,980.00
2386843,营养费,115223.90
2386843,误工费,26880.00
2386843,护理费,2940.00
2386843,残疾赔偿金,268303.80
2386843,精神损害抚慰金,32000.00
2386843,交通费,2000.00
2386843,交通费,2358.00
2386843,假肢费用,169000.00
2386843,假肢费用,83184.00
2386843,假肢费用,657114.30
2386843,医疗费,111793.90
2386843,住院伙食补助费,2450.00
2386843,营养费,980.00
2386843,营养费,115223.90
2386843,误工费,26880.00
2386843,护理费,2940.00
2386843,残疾赔偿金,268303.80
2386843,精神损害抚慰金,32000.00
2386843,交通费,2000.00
2386843,交通费,2358.00
2386843,假肢费用,169000.00
2386843,假肢费用,83184.00
2386843,假肢费用,657114.30
2386843,医疗费,111793.90
2386843,住院伙食补助费,2450.00
2386843,营养费,980.00
2386843,营养费,115223.90
2386843,误工费,26880.00
2386843,护理费,2940.00
2386843,残疾赔偿金,268303.80
2386843,精神损害抚慰金,32000.00
2386843,交通费,2000.00
2386843,交通费,2358.00
2386843,假肢费用,169000.00
2386843,假肢费用,83184.00
2386843,假肢费用,657114.30
2386843,鉴定费,400.00
2386843,鉴定费,280.00
2386843,鉴定费,400.00
2386843,鉴定费,120.00
2386843,鉴定费,280.00
2387975,滞纳金,304696
2387989,利息,7500.04
2387989,利息,32500.04
2387999,借款,250000
2387999,借款,120000
2387999,借款,120000
2387999,借款,150000
2387999,借款,150000
2389297,借款,80000
2389624,货款,295800
2389624,违约金,235800
